network_node_id,publication_profile_scope,profile_id,profile_source_file,current_toolkit_input_path,categorical_status,explicit_value_count,explicit_values_json,default_value_json
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.noises[].gain,serialized_explicit,1,[1.0],1.0
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.noises[].source_profile,typed_or_parser_default_not_serialized,0,[],""""""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.noises[].source_profile_parameters,typed_or_parser_default_not_serialized,0,[],{}
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.noises[].prebaked_path,typed_or_parser_default_not_serialized,0,[],""""""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.noises[].sequence_order,typed_or_parser_default_not_serialized,0,[],0
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.noises[].motion_mode,typed_or_parser_default_not_serialized,0,[],"""looming"""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.noises[].trajectory_snapshot,typed_or_parser_default_not_serialized,0,[],{}
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.custom_looming_files[].label,repeatable_entity_absent,0,[],
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.custom_looming_files[].path,repeatable_entity_absent,0,[],
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.custom_looming_files[].target_duration_s,repeatable_entity_absent,0,[],4.0
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.custom_looming_files[].render_mode,repeatable_entity_absent,0,[],"""preserve"""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.custom_looming_files[].tone_type,repeatable_entity_absent,0,[],""""""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.custom_looming_files[].gain,repeatable_entity_absent,0,[],1.0
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.custom_looming_files[].placement,repeatable_entity_absent,0,[],"""before"""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.custom_looming_files[].target_source_label,repeatable_entity_absent,0,[],""""""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.custom_looming_files[].phase,repeatable_entity_absent,0,[],""""""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.custom_looming_files[].gap_s,repeatable_entity_absent,0,[],0.0
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.custom_looming_files[].sequence_order,repeatable_entity_absent,0,[],0
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.custom_looming_files[].motion_mode,repeatable_entity_absent,0,[],"""looming"""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.custom_looming_files[].trajectory_snapshot,repeatable_entity_absent,0,[],{}
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.custom_looming_files[].display_color_hex,repeatable_entity_absent,0,[],""""""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.custom_looming_files[].source_input_path,repeatable_entity_absent,0,[],""""""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.prestimulus_files[].label,repeatable_entity_absent,0,[],
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.prestimulus_files[].path,repeatable_entity_absent,0,[],
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.prestimulus_files[].target_duration_s,repeatable_entity_absent,0,[],4.0
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.prestimulus_files[].render_mode,repeatable_entity_absent,0,[],"""preserve"""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.prestimulus_files[].tone_type,repeatable_entity_absent,0,[],""""""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.prestimulus_files[].gain,repeatable_entity_absent,0,[],1.0
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.prestimulus_files[].placement,repeatable_entity_absent,0,[],"""before"""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.prestimulus_files[].target_source_label,repeatable_entity_absent,0,[],""""""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.prestimulus_files[].phase,repeatable_entity_absent,0,[],""""""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.prestimulus_files[].gap_s,repeatable_entity_absent,0,[],0.0
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.prestimulus_files[].sequence_order,repeatable_entity_absent,0,[],0
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.prestimulus_files[].motion_mode,repeatable_entity_absent,0,[],"""looming"""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.prestimulus_files[].trajectory_snapshot,repeatable_entity_absent,0,[],{}
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.prestimulus_files[].display_color_hex,repeatable_entity_absent,0,[],""""""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.prestimulus_files[].source_input_path,repeatable_entity_absent,0,[],""""""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.start_radius_m,serialized_explicit,1,[1.1],1.1
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.end_radius_m,serialized_explicit,1,[0.1],0.1
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.path_direction,serialized_explicit,1,"[""approach""]","""approach"""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.coordinate_mode,typed_or_parser_default_not_serialized,0,[],"""polar"""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.start_x_m,typed_or_parser_default_not_serialized,0,[],null
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.start_y_m,typed_or_parser_default_not_serialized,0,[],null
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.start_z_m,typed_or_parser_default_not_serialized,0,[],null
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.end_x_m,typed_or_parser_default_not_serialized,0,[],null
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.end_y_m,typed_or_parser_default_not_serialized,0,[],null
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.end_z_m,typed_or_parser_default_not_serialized,0,[],null
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.path_length_m,serialized_explicit,1,[1.0],1.0
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.propagation_speed_mps,serialized_explicit,1,[0.3333333333333333],0.3333333333333333
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.azimuth_start_deg,serialized_explicit,1,[0.0],0.0
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.azimuth_end_deg,serialized_explicit,1,[0.0],0.0
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.elevation_deg,serialized_explicit,1,[0.0],0.0
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.padding_pre_s,serialized_explicit,1,[0.0],0.5
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.padding_post_s,serialized_explicit,1,[0.0],0.5
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.sample_rate,serialized_explicit,1,[44100],44100
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.trajectory.use_inverse_square,serialized_explicit,1,[true],true
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.repetitions_per_condition,serialized_explicit,1,[8],1
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.trial_pool_repetition_defaults,serialized_explicit,1,"[{""audio_tactile"":8,""baseline"":8,""catch"":38,""default"":8}]",{}
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.soa_values_ms,serialized_explicit,1,"[[300,800,1500,2200,2700]]","[300,800,1500,2200,2700]"
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.spatial_values_cm,serialized_explicit,1,"[[100.0,83.3,60.0,36.7,20.0]]","[100.0,83.3,60.0,36.7,20.0]"
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.pair_spatial_values_with_soas,serialized_explicit,1,[true],true
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.auditory_motion_directions,serialized_explicit,1,"[[""looming"",""receding""]]","[""looming""]"
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.tactile_sites,serialized_explicit,1,"[[""right index finger""]]","[""hand""]"
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.include_catch_trials,serialized_explicit,1,[true],true
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.catch_trial_percentage,serialized_explicit,1,[40.43],10.0
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.catch_trials_exact,serialized_explicit,1,[76],null
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.catch_crosses_sequence_variants,serialized_explicit,1,[true],true
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.include_auditory_only_trials,typed_or_parser_default_not_serialized,0,[],false
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.auditory_only_trial_percentage,typed_or_parser_default_not_serialized,0,[],0.0
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.auditory_only_trials_exact,typed_or_parser_default_not_serialized,0,[],null
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.auditory_only_crosses_sequence_variants,typed_or_parser_default_not_serialized,0,[],true
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.include_baseline_trials,serialized_explicit,1,[true],true
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.baseline_strategy,serialized_explicit,1,"[""tactile_only""]","""tactile_only"""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.baseline_trials_exact,typed_or_parser_default_not_serialized,0,[],null
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.baseline_trial_percentage,typed_or_parser_default_not_serialized,0,[],0.0
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.baseline_soa_values_ms,serialized_explicit,1,"[[-700,3600]]",[]
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.baseline_custom_trial_mode,serialized_explicit,1,"[""tactile_only""]","""tactile_only"""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.baseline_crosses_sequence_variants,serialized_explicit,1,[true],true
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.respiratory_phases,serialized_explicit,1,"[[""Any""]]","[""Inhale"",""Exhale""]"
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.blocks,serialized_explicit,1,[2],6
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.block_specs[].label,repeatable_entity_absent,0,[],
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.block_specs[].stimulus_types,repeatable_entity_absent,0,[],"[""Audio-Tactile"",""Baseline"",""Catch""]"
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.repeat_trial_pool_per_block,typed_or_parser_default_not_serialized,0,[],false
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.distribute_trial_pool_across_blocks,serialized_explicit,1,[true],false
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.trial_strips[].strip_id,serialized_explicit,1,"[""canzoneri-2012-dynamic-sound-row""]",""""""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.trial_strips[].label,serialized_explicit,1,"[""Dynamic sound PPS trial""]",""""""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.trial_strips[].audio_tactile_percentage,typed_or_parser_default_not_serialized,0,[],null
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.trial_strips[].catch_percentage,typed_or_parser_default_not_serialized,0,[],null
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.trial_strips[].baseline_percentage,typed_or_parser_default_not_serialized,0,[],null
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.trial_strips[].soa_values_ms,typed_or_parser_default_not_serialized,0,[],[]
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.trial_strips[].spatial_values_cm,typed_or_parser_default_not_serialized,0,[],[]
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.trial_strips[].metadata,typed_or_parser_default_not_serialized,0,[],{}
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.trial_strips[].elements[].element_id,serialized_explicit,1,"[""canzoneri-2012-moving-sound""]",""""""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.trial_strips[].elements[].kind,serialized_explicit,1,"[""looming_stimulus""]","""looming_stimulus"""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.trial_strips[].elements[].label,serialized_explicit,1,"[""Pink moving sound""]",""""""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.trial_strips[].elements[].source_label,serialized_explicit,1,"[""Pink moving sound""]",""""""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.trial_strips[].elements[].source_labels,serialized_explicit,1,"[[""Pink moving sound""]]",[]
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.trial_strips[].elements[].jitter_values_ms,typed_or_parser_default_not_serialized,0,[],[]
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.trial_strips[].elements[].randomized,serialized_explicit,1,[true],false
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.trial_randomization_strategy,typed_or_parser_default_not_serialized,0,[],"""no_immediate_repeats"""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.block_order_randomization,typed_or_parser_default_not_serialized,0,[],"""counterbalanced_rotation"""
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.max_consecutive_same_trial_type,typed_or_parser_default_not_serialized,0,[],2
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.participants,serialized_explicit,1,[17],50
doi:10.1371/journal.pone.0044306,publication_and_single_review_unit_profile,canzoneri_2012_dynamic_sounds,study_templates/canzoneri_2012_dynamic_sounds.json,design.protocol.random_seed,serialized_explicit,1,[20120928],20250604
